location,bath,bhk,total_sqft_float,price_sqft
19,2.0,3,1452.0,2823.6914600550963
23,3.0,3,1593.0,7407.407407407407
32,2.0,3,1375.0,3999.2727272727275
37,2.0,3,1430.0,3599.9999999999995
8,2.0,2,940.0,5744.680851063829
8,1.0,1,435.0,4827.586206896552
5,2.0,2,1160.0,3150.0
8,2.0,3,1500.0,5166.666666666667
26,2.0,3,1890.0,5291.005291005291
11,2.0,2,1027.0,4186.952288218111
41,3.0,3,1711.0,5003.506721215664
15,2.0,2,1250.0,7840.0
34,2.0,2,1334.0,5022.488755622189
33,3.0,3,1776.0,10698.198198198199
7,2.0,2,778.0,3250.642673521851
8,3.0,3,1631.0,4904.9662783568365
23,1.0,1,525.0,5238.0952380952385
14,2.0,2,1232.0,5357.142857142857
38,2.0,2,1160.0,3500.0000000000005
0,2.0,2,1200.0,5208.333333333334
29,2.0,2,1065.0,5164.319248826291
25,2.0,3,1436.0,3830.08356545961
25,2.0,2,1200.0,4833.333333333333
21,6.0,6,4300.0,4069.7674418604656
13,5.0,3,2850.0,12035.087719298246
40,4.0,4,1800.0,9888.888888888889
13,2.0,2,1390.0,6834.53237410072
20,2.0,2,1202.0,6572.379367720466
32,4.0,4,1350.0,25185.185185185182
40,1.0,1,605.0,6611.570247933884
12,2.0,2,1331.0,6611.570247933884
37,2.0,3,1370.0,4452.554744525548
14,2.0,2,1341.0,7084.265473527218
38,2.0,2,1163.0,5846.947549441101
36,2.0,2,1229.0,5695.6875508543535
9,2.0,2,1219.0,5025.430680885972
32,2.0,3,1525.0,6500.327868852458
24,2.0,2,1147.0,5231.037489102005
2,2.0,3,1412.0,6232.294617563739
36,2.0,2,1044.0,3330.459770114943
30,2.0,2,1190.0,5294.117647058823
38,2.0,3,1330.0,3000.0
8,2.0,2,1355.0,4944.649446494465
34,2.0,2,1200.0,3833.333333333333
25,2.0,1,400.0,6250.0
36,2.0,2,1342.0,5216.095380029806
5,3.0,3,1615.0,3149.8452012383905
42,1.0,1,400.0,13750.000000000002
8,2.0,2,1200.0,2833.333333333333
14,3.0,3,2700.0,5555.555555555556
35,3.0,3,1830.0,4808.743169398907
7,2.0,3,715.0,4475.524475524476
7,2.0,3,1230.0,2550.4065040650407
38,2.0,2,1065.0,3999.06103286385
36,3.0,3,1711.0,6428.988895382818
7,2.0,2,950.0,2700.0
38,2.0,2,1075.0,4349.767441860465
12,3.0,3,1752.12,7590.80428281168
13,8.0,8,6000.0,3666.6666666666665
10,2.0,2,1145.0,4716.157205240175
40,2.0,2,1185.0,3459.915611814346
29,3.0,3,1693.0,7383.343177790904
33,3.0,3,2559.0,15748.339194998045
38,2.0,2,1155.0,3515.1515151515155
40,3.0,3,1200.0,4715.0
21,2.0,2,1200.0,3500.0000000000005
24,2.0,2,1375.0,5236.363636363636
41,2.0,2,1315.0,5703.42205323194
41,6.0,6,3600.0,5555.555555555556
4,3.0,3,1430.0,4125.874125874126
37,2.0,2,1093.0,6587.374199451052
40,3.0,3,2210.0,7058.823529411765
38,2.0,2,1150.0,6086.956521739131
40,2.0,2,1173.0,6666.666666666667
37,2.0,2,1140.0,3421.0526315789475
15,3.0,3,1370.0,4890.510948905109
10,2.0,2,1025.0,8780.487804878048
6,2.0,2,1200.0,4333.333333333333
37,2.0,2,1200.0,4458.333333333334
40,4.0,3,1740.0,7471.264367816092
14,2.0,2,1232.0,7142.857142857142
7,2.0,2,1200.0,3000.0
40,4.0,4,5924.0,10550.303848750844
38,2.0,3,1065.0,3999.06103286385
35,2.0,3,1364.0,4105.571847507331
4,2.0,2,1240.0,5725.806451612903
18,2.0,2,1200.0,6250.0
22,3.0,3,1540.0,4870.12987012987
14,4.0,3,2365.0,7399.577167019028
13,2.0,2,1333.0,7501.875468867217
37,3.0,3,1698.0,6301.531213191991
19,2.0,3,1275.0,3419.6078431372553
32,2.0,2,1060.0,4528.301886792453
36,2.0,3,1484.0,4380.053908355795
17,3.0,3,675.0,10370.37037037037
14,2.0,2,1310.0,5038.167938931298
39,3.0,3,2145.0,7692.307692307692
37,3.0,3,2293.0,3500.2180549498476
32,6.0,6,3900.0,5000.0
0,2.0,2,1000.0,7065.0
39,2.0,3,1395.0,5663.082437275985
8,2.0,2,1175.0,4000.0
42,2.0,2,1144.0,5856.643356643357
16,2.0,2,1143.0,4636.920384951881
14,3.0,3,1552.0,4832.474226804124
6,3.0,3,1785.0,6722.689075630252
40,2.0,2,1060.0,3301.88679245283
30,2.0,3,1523.0,3676.9533814839133
23,3.0,3,1591.0,7668.133249528599
4,2.0,3,1305.0,4597.701149425287
41,3.0,3,1590.0,3396.2264150943397
22,2.0,2,1240.0,3629.0322580645166
26,2.0,2,1180.0,10847.457627118643
41,1.0,1,26136.0,573.921028466483
1,4.0,4,1200.0,11666.666666666666
41,2.0,2,1390.0,5051.079136690647
18,2.0,2,132.0,34848.48484848485
29,2.0,2,1196.0,4841.13712374582
36,3.0,3,1220.0,4672.131147540984
24,2.0,3,1380.0,3985.507246376811
7,2.0,2,922.0,3904.5553145336225
0,2.0,2,1070.0,3925.233644859813
41,1.0,1,1075.0,1813.9534883720928
36,2.0,2,1050.0,6047.619047619048
29,3.0,3,1595.0,5517.241379310345
36,2.0,2,1350.0,7555.555555555556
13,2.0,2,1204.0,3737.5415282392028
36,4.0,4,2990.0,8026.75585284281
36,2.0,2,1035.0,4734.299516908213
36,3.0,3,1457.0,5833.905284831846
40,3.0,3,1655.0,7250.755287009064
23,3.0,3,1691.2,6799.905392620624
23,2.0,2,1155.0,4339.82683982684
15,3.0,3,1639.0,7870.65283709579
36,3.0,3,1685.0,8011.86943620178
16,2.0,2,1100.0,3454.5454545454545
29,3.0,3,2122.0,5890.66918001885
25,2.0,2,1230.0,3658.5365853658536
9,2.0,3,1252.0,5191.693290734825
1,1.0,1,500.0,6000.0
3,2.0,2,1040.0,4326.923076923077
36,2.0,2,1350.0,5037.037037037037
40,6.0,4,4003.0,7494.379215588309
11,3.0,3,1560.0,5769.2307692307695
38,2.0,3,1360.0,3499.264705882353
7,2.0,3,1110.0,2700.0
14,2.0,2,1015.0,4926.108374384236
11,3.0,3,1255.0,9163.346613545817
38,2.0,2,1099.0,5914.467697907188
13,4.0,3,2650.0,7509.43396226415
42,2.0,2,1541.0,8436.080467229072
40,2.0,2,1125.0,4000.0
40,5.0,4,4400.0,11363.636363636364
23,1.0,1,2.0,6250000.0
40,2.0,2,1180.0,5932.203389830509
18,2.0,3,1430.0,6293.706293706295
37,3.0,3,1564.0,6713.5549872122765
16,2.0,2,750.0,7733.333333333334
24,2.0,2,1200.0,5000.0
5,2.0,2,1200.0,3700.0
41,3.0,3,1650.0,6363.636363636363
41,2.0,2,1200.0,4583.333333333333
13,5.0,3,3450.0,10086.95652173913
36,2.0,3,1157.0,4666.37856525497
36,3.0,4,3800.0,8552.631578947368
24,4.0,4,4260.0,7816.901408450705
9,2.0,3,875.0,4571.428571428572
31,6.0,4,3630.0,5399.449035812672
41,2.0,2,990.0,3800.0
12,2.0,2,1133.0,4854.368932038835
40,2.0,2,1280.0,5390.625
5,2.0,3,1565.0,3150.1597444089452
36,3.0,3,1385.0,3971.1191335740073
36,3.0,3,1700.0,4700.0
8,1.0,1,435.0,5057.471264367816
31,3.0,3,1480.0,6418.918918918918
16,2.0,2,1000.0,5000.0
37,2.0,2,1265.0,6561.264822134387
40,4.0,3,2023.0,6426.099851705389
15,2.0,2,1108.0,6699.458483754513
29,3.0,3,1730.0,6647.398843930635
41,2.0,2,935.0,3800.0
9,2.0,2,1125.0,2888.0000000000005
0,2.0,2,1080.0,6944.444444444444
29,1.0,2,1200.0,8583.333333333334
38,3.0,3,1590.0,3647.7987421383646
32,2.0,3,1400.0,3428.571428571429
22,2.0,3,1560.0,4615.384615384615
37,4.0,3,2280.0,8070.175438596491
23,2.0,3,1223.0,3500.408830744072
21,2.0,3,1430.0,4265.734265734266
40,5.0,4,3589.0,11145.165784341041
36,2.0,2,984.0,5589.430894308943
34,5.0,5,1350.0,8888.888888888889
15,2.0,3,1530.0,4379.084967320261
33,4.0,5,900.0,15555.555555555557
6,2.0,2,1088.0,4411.764705882353
17,3.0,3,1533.0,6404.4357469015
13,3.0,2,1244.0,3858.5209003215436
17,2.0,2,1040.0,6595.192307692308
5,2.0,2,1260.0,3150.0
35,2.0,2,1124.0,2700.1779359430607
5,2.0,2,1100.0,6492.727272727272
12,3.0,3,1756.0,7289.293849658314
40,4.0,3,2134.0,5529.522024367385
17,2.0,2,1369.1,7157.986998758309
14,2.0,3,1186.0,4665.2613827993255
13,3.0,3,1800.0,7777.777777777778
28,2.0,2,900.0,10000.0
30,2.0,2,1050.0,7619.04761904762
12,3.0,3,1749.0,6861.06346483705
14,3.0,3,2264.0,7420.494699646643
7,1.0,2,674.0,2952.522255192878
26,2.0,2,1320.0,12121.212121212122
10,2.0,2,1125.0,5777.777777777777
19,3.0,3,1600.0,5187.5
8,2.0,3,1500.0,4200.0
11,2.0,3,1520.0,5592.105263157895
23,1.0,1,525.0,5000.0
17,2.0,2,1040.0,5865.384615384615
7,3.0,3,1225.0,2700.408163265306
40,2.0,3,1458.0,4252.400548696844
40,4.0,3,1808.0,4424.778761061947
32,2.0,2,1170.0,4273.504273504273
7,2.0,2,1080.0,4166.666666666666
34,2.0,2,1200.0,4825.0
21,2.0,2,1040.0,4807.692307692308
15,4.0,4,1100.0,10909.090909090908
31,2.0,3,1425.0,5214.736842105263
40,1.0,1,905.0,6629.834254143646
36,2.0,2,914.0,3501.09409190372
16,4.0,4,3500.0,8257.142857142857
40,2.0,3,1537.0,4554.326610279766
28,3.0,3,2250.0,8888.888888888889
29,4.0,4,4000.0,5000.0
41,2.0,3,1282.0,3800.3120124804996
0,3.0,3,2100.0,9523.809523809523
20,2.0,3,1220.0,4016.3934426229507
0,3.0,3,1415.0,4593.639575971732
41,4.0,4,3990.0,6516.290726817042
24,2.0,2,1495.0,5551.8394648829435
14,5.0,5,1500.0,11666.666666666666
42,3.0,3,2501.0,5517.792882846861
23,1.0,1,381.0,7349.081364829396
14,3.0,3,2002.0,5994.005994005995
36,3.0,4,1500.0,15666.666666666668
8,2.0,2,1039.0,4812.319538017324
31,2.0,2,1210.0,6611.570247933884
41,3.0,3,1620.0,5555.555555555556
29,2.0,2,1314.0,4185.692541856925
23,3.0,3,1603.0,7049.282595134124
25,2.0,3,1230.0,4227.642276422764
36,3.0,4,1864.0,5633.0472103004295
17,3.0,3,2500.0,4000.0
32,2.0,3,1625.0,3323.076923076923
40,2.0,2,1186.0,4637.43676222597
21,7.0,8,1500.0,25466.666666666664
8,1.0,2,770.0,5181.818181818182
39,2.0,2,1085.0,4147.465437788019
10,2.0,3,1550.0,5290.322580645161
29,2.0,3,1200.0,4847.5
9,2.0,2,1286.0,5365.47433903577
13,3.0,3,1860.0,5107.5268817204305
11,2.0,2,1243.0,3620.2735317779566
35,2.0,2,1044.0,3065.1340996168583
0,2.0,2,1040.0,3999.0384615384623
1,2.0,2,1125.0,3283.5555555555557
21,5.0,5,4166.0,13442.150744119059
1,3.0,4,1200.0,9166.666666666666
36,2.0,3,1157.0,4999.1356957649095
32,2.0,2,1185.0,4316.455696202532
31,3.0,3,1859.0,6508.87573964497
33,3.0,2,1763.0,14861.032331253546
34,3.0,3,1305.0,4597.701149425287
37,1.0,1,784.0,4500.6377551020405
36,2.0,2,1150.0,3200.0
40,3.0,3,1806.0,4706.533776301218
38,2.0,2,1002.0,4000.0
9,2.0,3,1220.0,2968.032786885246
40,2.0,2,1109.0,3175.8340847610457
14,2.0,2,1232.0,5649.350649350649
21,4.0,4,960.0,8333.333333333332
32,2.0,2,1255.0,4292.430278884462
2,3.0,3,1434.0,5857.740585774059
20,3.0,3,1858.0,6620.021528525297
37,2.0,2,965.0,5803.108808290155
0,6.0,5,1800.0,15000.0
40,2.0,2,1216.0,5509.868421052632
41,1.0,1,654.0,5542.813455657492
14,2.0,2,1195.0,6108.786610878661
40,3.0,3,1452.0,6198.347107438017
37,3.0,3,1546.0,6144.890038809832
36,6.0,4,3385.5,4194.358292718948
19,3.0,4,3000.0,5000.0
23,1.0,1,1.26,9920634.92063492
14,2.0,2,1020.0,4607.843137254902
29,2.0,2,1125.0,4888.88888888889
40,5.0,4,2850.0,8421.052631578947
31,5.0,3,2990.0,5785.953177257526
6,2.0,2,1310.0,6488.5496183206105
37,3.0,3,1795.0,8356.545961002786
37,1.0,1,777.0,4959.459459459459
37,2.0,3,1430.0,3776.2237762237764
9,2.0,2,1140.0,2887.719298245614
13,4.0,4,2470.0,8218.623481781377
37,3.0,3,1697.0,6482.027106658809
39,2.0,2,1250.0,3760.0
14,6.0,5,5100.0,7352.941176470588
13,2.0,2,1200.0,4333.333333333333
37,3.0,3,1492.0,5898.123324396783
6,2.0,2,982.0,3796.3340122199597
25,2.0,2,750.0,4866.666666666666
8,2.0,2,919.0,3808.487486398259
37,3.0,3,2072.0,5888.0308880308885
40,3.0,3,1600.0,4312.5
14,2.0,2,1061.0,5176.248821866164
29,3.0,3,1950.0,5897.4358974358975
29,2.0,2,1250.0,5440.0
14,2.0,3,1585.0,5047.318611987382
5,6.0,4,2464.5,4787.9894501927365
29,2.0,2,1125.0,5048.888888888889
9,2.0,2,1116.0,3584.229390681003
24,4.0,4,4000.0,8125.0
31,2.0,2,1300.0,7692.307692307692
32,2.0,2,1419.0,4257.928118393234
22,2.0,2,1240.0,4724.193548387097
21,5.0,5,3657.0,8476.89362865737
17,2.0,2,1245.0,4979.919678714859
31,2.0,2,1299.0,7313.31793687452
15,3.0,3,1655.0,7915.407854984895
40,5.0,4,2830.0,6713.780918727915
5,3.0,3,1634.0,6793.145654834761
2,4.0,3,1890.0,5291.005291005291
18,1.0,2,850.0,4647.058823529412
40,2.0,2,1295.0,6061.776061776062
36,2.0,2,1320.0,7575.757575757576
13,4.0,4,1200.0,18750.0
12,2.0,2,1197.0,6850.459482038429
40,1.0,1,840.0,6857.142857142858
40,1.0,1,640.0,3098.4375
32,3.0,3,1693.0,4216.184288245718
40,3.0,3,1991.0,5223.505775991964
40,4.0,4,10200.0,12254.901960784313
37,3.0,3,1595.0,7523.5109717868345
34,5.0,4,945.0,12698.412698412698
41,3.0,3,1614.0,5762.081784386617
9,3.0,3,1150.0,4000.0
40,2.0,2,1190.0,3445.3781512605046
0,2.0,3,1460.0,6643.835616438357
10,1.0,1,645.0,6589.147286821706
30,3.0,3,800.0,11875.0
29,2.0,2,1350.0,6666.666666666667
40,2.0,2,1109.0,3198.3769161406676
4,2.0,2,1215.0,5596.707818930041
24,2.0,3,1225.0,5632.65306122449
40,5.0,4,5200.0,4653.846153846153
36,4.0,3,1984.0,7308.467741935484
31,3.0,3,2425.0,8123.711340206186
40,3.0,3,1655.0,5861.027190332326
39,3.0,3,1200.0,5698.333333333333
22,2.0,2,1000.0,4300.0
16,2.0,2,1350.0,3333.3333333333335
30,5.0,4,600.0,15833.333333333332
17,2.0,3,1311.0,6472.921434019832
23,2.0,3,1050.0,5619.047619047619
39,2.0,3,1520.0,4013.157894736842
13,2.0,2,1333.0,7801.950487621906
26,2.0,2,1370.0,9124.087591240876
26,2.0,2,1100.0,7727.272727272727
11,3.0,3,1650.0,6060.606060606061
24,3.0,3,1917.0,6885.758998435054
1,2.0,2,1089.0,3999.081726354453
15,2.0,2,1257.0,5449.482895783612
35,1.0,1,650.0,3056.923076923077
40,3.0,3,1850.0,8108.108108108108
26,2.0,2,1161.0,5499.569336778639
40,3.0,3,1200.0,5647.5
31,4.0,4,4000.0,5625.0
6,3.0,2,1465.0,6143.34470989761
19,3.0,3,20000.0,875.0000000000001
13,3.0,3,2600.0,7653.846153846154
11,3.0,3,1580.0,4620.2531645569625
2,3.0,3,2650.0,4716.9811320754725
38,2.0,2,1075.0,3720.9302325581393
35,6.0,4,3854.5,10001.297185108315
6,3.0,3,1767.0,6168.647425014148
36,3.0,4,1800.0,5000.0
33,3.0,3,1613.0,9299.44203347799
20,5.0,4,6830.0,11639.824304538799
40,2.0,2,1290.0,6976.7441860465115
24,2.0,2,1375.0,5672.727272727273
8,1.0,1,605.0,2200.0
29,2.0,2,1200.0,4416.666666666667
18,2.0,2,1000.0,4500.0
8,2.0,3,1159.0,3278.688524590164
36,5.0,5,3692.0,9209.100758396533
38,3.0,3,1580.0,3797.46835443038
20,1.0,2,850.0,2341.176470588235
37,3.0,3,1880.0,6382.978723404255
24,4.0,4,4408.0,7803.99274047187
36,6.0,5,7800.0,4935.897435897436
4,3.0,3,1894.0,6071.805702217529
34,2.0,4,960.0,14374.999999999998
27,3.0,3,1790.0,5418.994413407821
25,4.0,4,2540.0,6299.212598425197
8,1.0,1,530.0,2547.169811320755
37,1.0,1,760.0,6578.9473684210525
6,3.0,3,2666.0,8627.156789197299
36,2.0,3,1550.0,5741.935483870968
8,2.0,2,1070.0,4953.271028037383
37,2.0,2,1200.0,5000.0
4,2.0,3,1655.0,3800.0
32,9.0,9,3600.0,6666.666666666667
10,2.0,2,1175.0,4255.31914893617
38,2.0,2,1155.0,3500.4329004329
3,2.0,2,1330.0,5789.473684210527
16,2.0,2,1200.0,5666.666666666666
4,3.0,3,1693.0,5256.940342587123
26,2.0,2,1249.0,13210.56845476381
37,4.0,3,1800.0,6944.444444444444
4,2.0,2,1280.0,4700.0
37,2.0,1,933.0,6216.505894962486
36,2.0,2,1150.0,3826.086956521739
33,3.0,3,1380.0,9420.289855072464
12,2.0,2,1303.0,6907.137375287797
32,2.0,2,1196.0,3389.632107023411
30,3.0,5,2500.0,7199.999999999999
36,4.0,5,1200.0,7916.666666666666
2,2.0,3,1419.0,6131.07822410148
3,2.0,2,1200.0,4083.3333333333335
0,2.0,2,1120.0,5803.571428571428
10,1.0,1,762.5,5954.098360655737
10,2.0,2,1245.0,6024.096385542169
8,1.0,2,1025.0,2598.048780487805
13,2.0,2,1345.0,7211.895910780669
41,1.0,1,694.0,4443.804034582133
9,2.0,3,1192.0,3942.953020134228
25,2.0,2,1000.0,3400.0000000000005
38,2.0,3,1650.0,3030.3030303030305
33,3.0,5,2400.0,13333.333333333334
36,4.0,3,1900.0,9473.684210526317
33,2.0,3,1210.0,6694.214876033058
35,2.0,2,1175.0,3574.468085106383
40,2.0,2,1140.0,3508.771929824561
23,3.0,3,1703.0,7633.587786259543
0,3.0,2,1100.0,5454.545454545454
36,5.0,4,2425.0,8288.659793814433
27,4.0,4,2700.0,6481.481481481481
23,3.0,3,1600.0,5625.0
36,4.0,5,1480.0,11418.918918918918
32,3.0,3,1630.0,3720.8588957055213
14,2.0,2,1020.0,4411.764705882353
21,4.0,4,1200.0,6916.666666666667
40,2.0,2,1356.0,6994.10029498525
40,2.0,2,1338.0,7698.056801195814
32,3.0,3,1531.0,3381.450032658393
1,2.0,3,1605.0,4049.844236760124
37,3.0,3,1917.0,5738.132498695879
30,3.0,4,1200.0,28333.333333333332
36,3.0,3,1400.0,3928.5714285714284
14,3.0,3,2041.0,6271.435570798628
36,4.0,3,2070.0,7729.468599033816
13,3.0,3,1110.0,5315.315315315315
9,3.0,3,1502.0,3328.8948069241014
17,2.0,2,1063.0,3085.6067732831607
36,3.0,3,5400.0,12962.962962962962
29,2.0,2,1248.0,10416.666666666668
6,4.0,4,3600.0,6805.555555555555
38,2.0,2,1025.0,3500.487804878049
32,2.0,2,1160.0,6034.48275862069
38,2.0,2,1125.0,4235.555555555556
31,4.0,4,3900.0,4487.179487179487
32,2.0,2,1133.0,3386.5842894969105
2,2.0,2,1300.0,4153.846153846153
37,4.0,3,1996.0,6162.324649298597
33,3.0,3,1800.0,13333.333333333334
36,3.0,3,1435.0,6271.777003484321
40,3.0,3,4097.0,9763.24139614352
24,2.0,2,1309.0,7257.448433919023
42,2.0,2,1362.0,7342.1439060205585
40,2.0,2,1115.0,4932.735426008969
3,2.0,2,1185.0,5654.008438818565
0,3.0,3,1790.0,6703.91061452514
40,4.0,3,3450.0,6028.985507246377
36,4.0,4,5400.0,13888.888888888889
15,2.0,2,1000.0,4800.0
37,2.0,2,1183.0,6530.008453085376
18,2.0,3,1320.0,4469.69696969697
8,2.0,3,2400.0,3250.0
41,2.0,2,1115.0,5381.165919282512
36,2.0,2,1194.0,4271.356783919598
8,3.0,3,1571.0,5283.259070655633
35,2.0,2,1240.0,3475.8064516129034
8,2.0,3,1470.0,3000.0000000000005
23,2.0,2,1283.0,4927.513639906469
40,2.0,2,1105.0,3200.0
6,2.0,2,1170.0,3999.1452991452993
23,2.0,2,1328.0,6856.9277108433735
8,3.0,3,1350.0,4888.88888888889
9,2.0,2,1020.0,3137.254901960784
5,2.0,3,1410.0,3499.290780141844
40,2.0,2,1074.0,3984.171322160149
35,2.0,3,1170.0,3026.495726495726
5,2.0,2,952.0,4411.764705882353
9,3.0,4,1900.0,5105.263157894737
0,2.0,2,1050.0,7333.333333333333
5,2.0,3,1565.0,3600.0000000000005
8,3.0,3,1652.0,6658.59564164649
40,2.0,2,1100.0,4727.272727272727
26,2.0,2,1084.0,16512.915129151294
9,2.0,2,1020.0,2689.2156862745096
40,2.0,2,1267.0,7129.439621152328
8,2.0,3,1320.0,2887.8787878787875
40,5.0,4,5000.0,11000.0
21,6.0,6,2500.0,2320.0
25,1.0,1,416.0,4326.923076923077
14,2.0,2,1066.0,4899.624765478424
29,5.0,4,2500.0,7000.000000000001
11,3.0,3,1510.0,5500.0
31,3.0,3,2300.0,6173.913043478261
16,2.0,3,1553.0,3749.5170637475853
40,4.0,4,2400.0,5958.333333333334
35,2.0,2,1032.0,4069.7674418604656
36,2.0,2,1262.0,5309.033280507131
36,3.0,3,1693.0,7383.343177790904
28,4.0,3,2050.0,13170.731707317074
25,1.0,1,1200.0,1166.6666666666667
36,3.0,3,1826.0,6845.564074479737
4,4.0,5,2500.0,56000.00000000001
38,2.0,2,1300.0,4230.769230769231
40,3.0,3,1836.0,6808.278867102396
36,3.0,3,1660.0,6987.951807228917
8,2.0,2,1090.0,2888.0733944954127
23,2.0,2,1204.0,6810.631229235881
11,2.0,2,1056.0,6155.30303030303
13,2.0,2,985.0,6294.416243654822
21,2.0,2,734.0,2997.275204359673
41,4.0,3,2317.0,6042.296072507554
42,1.0,1,666.0,5525.525525525525
0,2.0,2,1174.0,4003.407155025554
36,2.0,2,1060.0,4716.9811320754725
3,2.0,2,1000.0,5000.0
23,3.0,3,1843.0,4774.823657080846
23,2.0,3,1150.0,3500.0000000000005
17,3.0,3,1512.0,6812.169312169312
37,3.0,3,1491.0,5902.079141515761
3,3.0,3,1650.0,5500.0
32,2.0,2,1140.0,4271.929824561404
37,3.0,3,1881.0,5050.50505050505
23,3.0,3,1100.0,5142.727272727272
40,2.0,2,1197.0,4177.109440267334
21,4.0,4,1200.0,8333.333333333332
4,5.0,4,3230.0,5108.359133126935
36,5.0,4,2750.0,8727.272727272728
14,2.0,2,973.0,5755.395683453237
33,3.0,3,2533.0,16778.523489932886
17,1.0,1,800.0,4998.75
36,3.0,3,1830.0,6502.732240437159
10,2.0,2,865.0,4624.277456647399
37,1.0,1,662.0,4380.664652567976
40,5.0,5,2297.0,11710.927296473661
12,3.0,3,1754.0,7525.655644241733
6,2.0,2,1150.0,6038.260869565217
13,2.0,2,1320.0,6893.939393939394
23,3.0,3,2254.0,7542.147293700088
36,3.0,3,1700.0,11411.764705882353
6,3.0,3,1138.0,11247.80316344464
40,3.0,3,3596.0,5561.735261401557
6,4.0,4,1540.0,2922.077922077922
8,2.0,3,1050.0,3714.285714285714
41,3.0,3,1653.0,5626.134301270417
1,2.0,3,1504.0,5518.617021276596
23,3.0,3,1550.0,4200.0
36,4.0,3,1929.0,5235.873509590461
14,2.0,2,1255.0,6693.227091633466
40,2.0,3,1275.0,5098.0392156862745
8,2.0,2,1128.0,5813.829787234042
40,2.0,2,1155.0,3376.6233766233763
25,2.0,3,1245.0,3499.598393574297
2,2.0,2,1000.0,3800.0
0,2.0,2,1040.0,7211.538461538461
36,2.0,3,1525.0,4262.295081967213
13,3.0,3,2388.0,8165.829145728644
8,2.0,2,1355.0,7202.952029520295
40,2.0,2,1141.0,5433.829973707274
4,1.0,1,630.0,5555.555555555556
29,4.0,4,3855.0,5706.874189364462
21,2.0,2,1120.0,3214.2857142857138
20,3.0,3,1798.0,6117.908787541713
40,2.0,2,1216.0,6743.421052631579
40,3.0,2,1495.0,5886.28762541806
23,3.0,3,1700.0,7058.823529411765
40,3.0,3,1564.0,6585.677749360613
15,2.0,2,1063.0,5754.468485418627
7,1.0,1,450.0,2000.0
34,2.0,2,1360.0,3308.823529411765
29,3.0,3,1605.0,4735.202492211838
30,4.0,3,1200.0,17083.333333333332
9,2.0,2,1025.0,2600.0
38,2.0,2,980.0,4591.836734693878
19,3.0,3,2050.0,4000.0
40,3.0,3,1585.0,5299.6845425867505
20,3.0,3,1785.0,7282.913165266107
23,3.0,3,1843.0,5219.750406945199
2,2.0,2,1113.0,4672.057502246182
42,1.0,2,770.0,9090.909090909092
23,3.0,3,1550.0,4174.1935483870975
36,4.0,4,2900.0,8275.862068965516
23,3.0,3,1500.0,4865.999999999999
29,2.0,2,1350.0,4444.444444444444
23,2.0,3,1450.0,4340.0
32,2.0,2,1133.0,3530.45013239188
37,3.0,3,1564.0,6393.861892583121
33,2.0,2,432.0,15046.296296296296
41,1.0,1,654.0,5810.397553516819
6,2.0,2,1200.0,3750.0
40,2.0,2,1140.0,4385.964912280701
33,2.0,2,720.0,9027.777777777777
26,2.0,2,1200.0,8333.333333333332
1,4.0,4,2600.0,4423.076923076924
40,3.0,3,1558.0,5776.636713735558
40,3.0,3,1500.0,16666.666666666664
12,2.0,2,1532.0,4242.819843342037
10,3.0,3,1530.0,2614.3790849673205
17,2.0,2,840.0,3333.3333333333335
41,2.0,2,1633.0,4409.0630740967545
14,5.0,4,1650.0,18727.272727272728
32,2.0,3,1510.0,3642.3841059602646
23,2.0,3,1425.0,3500.350877192983
10,3.0,3,1450.0,4827.586206896552
11,1.0,1,575.0,6608.695652173913
23,2.0,3,2000.0,9000.0
19,1.0,1,745.0,4600.000000000001
35,4.0,4,3300.0,13030.303030303032
42,4.0,3,1856.0,9698.275862068966
2,4.0,3,1820.0,5219.78021978022
23,2.0,2,1240.0,5241.935483870968
10,2.0,3,1450.0,4380.0
5,2.0,3,1565.0,3578.274760383387
42,3.0,3,1855.0,7547.169811320754
31,3.0,3,2266.0,9135.039717563988
14,2.0,2,1232.0,6737.012987012987
32,3.0,3,1550.0,5600.0
40,2.0,2,1227.0,5704.9714751426245
36,2.0,2,1059.0,6421.152030217187
9,1.0,2,545.0,5321.100917431193
37,1.0,1,663.0,6953.242835595777
40,3.0,3,1704.0,7042.2535211267605
40,2.0,2,1256.0,5812.101910828025
25,2.0,2,883.0,5549.263873159683
33,6.0,6,3000.0,8333.333333333332
37,1.0,1,662.0,6797.583081570997
3,2.0,2,1310.0,6139.69465648855
36,3.0,3,1577.0,4121.750158528852
27,2.0,3,1786.0,5935.05039193729
8,1.0,1,635.0,4409.4488188976375
1,2.0,3,1368.0,3999.269005847953
23,3.0,3,1450.0,3793.103448275862
8,2.0,2,1128.0,5797.8723404255325
40,2.0,2,1195.0,5220.083682008368
22,2.0,3,1350.0,7777.777777777778
40,4.0,3,1770.0,3841.80790960452
40,2.0,2,1300.0,6000.0
23,3.0,3,1420.0,4788.732394366197
40,3.0,3,1570.0,5605.095541401274
36,2.0,3,1157.0,6395.851339671564
35,1.0,2,535.0,3738.3177570093453
8,2.0,2,1096.0,3558.3941605839414
42,3.0,3,2504.0,5511.182108626198
14,3.0,3,1832.0,6331.8777292576415
40,5.0,4,4290.0,14568.764568764569
9,2.0,2,1020.0,2887.2549019607845
32,2.0,2,1400.0,3214.2857142857138
21,2.0,2,1150.0,3652.1739130434785
